h3_cell,date_utc,window_hour,window_6h_utc,label,centroid_lat,centroid_lon,fire_year,state
8848995921fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.331735,-98.678484,2014,TX
88488b1315fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.454244,-101.76149,2014,TX
88488e8907fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.487924,-100.793334,2014,TX
8848915517fffff,2014-02-13,18,2014-02-13 18:00:00,0,28.805623,-97.124313,2014,TX
8848813603fffff,2014-02-13,18,2014-02-13 18:00:00,0,28.89783,-101.470365,2014,TX
8826caaf25fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.85687,-97.607647,2014,TX
8848f239e1fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.016981,-104.340609,2014,TX
8826d9b313fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.752633,-98.747134,2014,TX
8826cb454dfffff,2014-02-13,18,2014-02-13 18:00:00,0,32.15112,-97.380688,2014,TX
884899af25fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.497504,-99.846611,2014,TX
88446d791dfffff,2014-02-13,18,2014-02-13 18:00:00,0,30.663483,-95.665309,2014,TX
8826dbd8c1fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.540217,-100.927743,2014,TX
8848f65ae5fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.474988,-103.742798,2014,TX
8826ddc02dfffff,2014-02-13,18,2014-02-13 18:00:00,0,34.036182,-99.424612,2014,TX
8826c9d685fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.059384,-95.737055,2014,TX
884449b54bfffff,2014-02-13,18,2014-02-13 18:00:00,0,34.047899,-94.879323,2014,TX
88488d1257fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.807498,-103.211946,2014,TX
8848dacc81fffff,2014-02-13,18,2014-02-13 18:00:00,0,35.824499,-104.63643,2014,TX
8848c246e9fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.307963,-106.109795,2014,TX
8848806849fffff,2014-02-13,18,2014-02-13 18:00:00,0,28.372583,-99.532836,2014,TX
8848d450a3fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.812847,-103.656876,2014,TX
8826d0a233fffff,2014-02-13,18,2014-02-13 18:00:00,0,35.811013,-101.903831,2014,TX
8848d011c7fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.897807,-103.995337,2014,TX
8826c66d19fffff,2014-02-13,18,2014-02-13 18:00:00,0,36.07173,-100.183971,2014,TX
8826c62eb1fffff,2014-02-13,18,2014-02-13 18:00:00,0,36.080045,-99.532521,2014,TX
88488281e5fffff,2014-02-13,18,2014-02-13 18:00:00,0,28.040358,-98.864652,2014,TX
884889280dfffff,2014-02-13,18,2014-02-13 18:00:00,0,31.610755,-103.129676,2014,TX
8848922541fffff,2014-02-13,18,2014-02-13 18:00:00,0,28.965398,-95.613445,2014,TX
8844688519fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.51007,-95.208634,2014,TX
88489d563dfffff,2014-02-13,18,2014-02-13 18:00:00,0,30.175197,-99.294266,2014,TX
8826cb603dfffff,2014-02-13,18,2014-02-13 18:00:00,0,31.841793,-97.190974,2014,TX
88488a3655fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.193615,-101.18993,2014,TX
8826c84c9bfffff,2014-02-13,18,2014-02-13 18:00:00,0,33.125719,-97.227687,2014,TX
8848f316abfffff,2014-02-13,18,2014-02-13 18:00:00,0,31.312442,-105.609019,2014,TX
88489b2339fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.157029,-98.43662,2014,TX
8826cc31a5fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.211941,-96.332719,2014,TX
88489596b5fffff,2014-02-13,18,2014-02-13 18:00:00,0,27.242049,-98.121689,2014,TX
8848d23b0bfffff,2014-02-13,18,2014-02-13 18:00:00,0,33.697435,-102.858182,2014,TX
8844681007fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.621481,-94.900573,2014,TX
884882b66bfffff,2014-02-13,18,2014-02-13 18:00:00,0,28.231607,-99.395046,2014,TX
8848d25955fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.419847,-102.005989,2014,TX
884469a439fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.619376,-96.554991,2014,TX
8848f328a3fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.874681,-105.529829,2014,TX
8826c80e9bfffff,2014-02-13,18,2014-02-13 18:00:00,0,33.190098,-96.683715,2014,TX
8848d39213fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.572159,-104.181137,2014,TX
8848d528d9fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.993244,-105.471469,2014,TX
8826d67535fffff,2014-02-13,18,2014-02-13 18:00:00,0,36.077937,-103.758903,2014,TX
884893089bfffff,2014-02-13,18,2014-02-13 18:00:00,0,29.367612,-96.18359,2014,TX
8848d07723fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.314412,-103.911872,2014,TX
8848d5d45dfffff,2014-02-13,18,2014-02-13 18:00:00,0,32.095492,-105.152856,2014,TX
88446d38b9fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.712943,-96.256622,2014,TX
8826ddb993fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.71672,-98.746133,2014,TX
8848997191fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.695338,-99.225966,2014,TX
8848816769fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.070195,-100.853655,2014,TX
88488649d9fffff,2014-02-13,18,2014-02-13 18:00:00,0,27.36261,-98.20961,2014,TX
8848934985fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.366602,-95.581357,2014,TX
884883b88dfffff,2014-02-13,18,2014-02-13 18:00:00,0,29.018337,-100.141037,2014,TX
8826ca25cbfffff,2014-02-13,18,2014-02-13 18:00:00,0,32.459189,-97.602788,2014,TX
8848d6b69dfffff,2014-02-13,18,2014-02-13 18:00:00,0,32.239654,-103.66998,2014,TX
8848dbd685fffff,2014-02-13,18,2014-02-13 18:00:00,0,36.190871,-106.033665,2014,TX
8848b37099fffff,2014-02-13,18,2014-02-13 18:00:00,0,26.808895,-97.715553,2014,TX
884468872bfffff,2014-02-13,18,2014-02-13 18:00:00,0,30.456546,-95.201348,2014,TX
884469663bfffff,2014-02-13,18,2014-02-13 18:00:00,0,31.961216,-95.85916,2014,TX
884894735dfffff,2014-02-13,18,2014-02-13 18:00:00,0,27.108783,-96.443745,2014,TX
8826d245e3fffff,2014-02-13,18,2014-02-13 18:00:00,0,35.118121,-104.175613,2014,TX
8848f37923fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.71093,-104.910719,2014,TX
8848899247fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.554385,-103.274434,2014,TX
8826db2e4dfffff,2014-02-13,18,2014-02-13 18:00:00,0,31.664593,-100.226963,2014,TX
8848885825fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.445381,-101.213084,2014,TX
88488cd333fffff,2014-02-13,18,2014-02-13 18:00:00,0,28.793244,-101.743394,2014,TX
8848d8519bfffff,2014-02-13,18,2014-02-13 18:00:00,0,35.433439,-105.696676,2014,TX
884883ca31fffff,2014-02-13,18,2014-02-13 18:00:00,0,28.765182,-99.334273,2014,TX
8848986641fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.09801,-98.330606,2014,TX
8848da0919fffff,2014-02-13,18,2014-02-13 18:00:00,0,36.041062,-104.693139,2014,TX
8848992855fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.819785,-99.559656,2014,TX
88489e5135fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.845343,-96.763818,2014,TX
8826ded50dfffff,2014-02-13,18,2014-02-13 18:00:00,0,34.367508,-101.680351,2014,TX
8848de3925fffff,2014-02-13,18,2014-02-13 18:00:00,0,35.101968,-105.078207,2014,TX
884899a253fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.319377,-100.009093,2014,TX
88489186edfffff,2014-02-13,18,2014-02-13 18:00:00,0,28.511812,-97.912588,2014,TX
8826c85741fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.485826,-97.129483,2014,TX
8826d12329fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.764762,-101.094484,2014,TX
88488cac15fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.48889,-102.547762,2014,TX
8848c6daa3fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.603554,-106.090966,2014,TX
88489c3621fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.800678,-98.998611,2014,TX
88446bac4dfffff,2014-02-13,18,2014-02-13 18:00:00,0,32.023544,-95.140261,2014,TX
8848d00855fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.079571,-103.845598,2014,TX
8844688735fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.471861,-95.201989,2014,TX
8826dc125dfffff,2014-02-13,18,2014-02-13 18:00:00,0,34.61042,-100.131991,2014,TX
8826cc3249fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.356819,-96.219831,2014,TX
88488e29a9fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.293434,-100.886966,2014,TX
88488641e3fffff,2014-02-13,18,2014-02-13 18:00:00,0,27.309831,-98.336246,2014,TX
8848d362ddfffff,2014-02-13,18,2014-02-13 18:00:00,0,34.534831,-103.763886,2014,TX
88489bc71dfffff,2014-02-13,18,2014-02-13 18:00:00,0,31.516649,-98.043976,2014,TX
8826cd155bfffff,2014-02-13,18,2014-02-13 18:00:00,0,33.812411,-95.362562,2014,TX
8826ce9b19fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.610619,-97.771488,2014,TX
8848d40e47fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.961784,-104.142961,2014,TX
8848c2db01fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.699092,-105.889203,2014,TX
8826d2186dfffff,2014-02-13,18,2014-02-13 18:00:00,0,35.41683,-103.955988,2014,TX
88489578ebfffff,2014-02-13,18,2014-02-13 18:00:00,0,27.999151,-97.33333,2014,TX
88489ed329fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.381926,-97.016126,2014,TX
88489496b7fffff,2014-02-13,18,2014-02-13 18:00:00,0,26.531784,-97.109651,2014,TX
88488b2a39fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.04187,-101.921387,2014,TX
8826c03499fffff,2014-02-13,18,2014-02-13 18:00:00,0,35.552434,-98.211515,2014,TX
8826de0019fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.935502,-101.45315,2014,TX
88488e7689fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.123546,-100.861099,2014,TX
8826cc385bfffff,2014-02-13,18,2014-02-13 18:00:00,0,34.226137,-96.406964,2014,TX
8826d90051fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.549445,-99.246126,2014,TX
8848d0ad3bfffff,2014-02-13,18,2014-02-13 18:00:00,0,33.172197,-104.44905,2014,TX
8848dc7081fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.624703,-106.162827,2014,TX
8848822d65fffff,2014-02-13,18,2014-02-13 18:00:00,0,28.91323,-98.856771,2014,TX
8826dbc731fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.397675,-100.702938,2014,TX
8826ce48e9fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.983359,-98.511909,2014,TX
8848893015fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.40021,-103.343956,2014,TX
8848d2d519fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.075576,-102.579347,2014,TX
88446874abfffff,2014-02-13,18,2014-02-13 18:00:00,0,31.157156,-94.840758,2014,TX
88488990c7fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.662918,-103.286654,2014,TX
8848c2cb6bfffff,2014-02-13,18,2014-02-13 18:00:00,0,32.849387,-105.86159,2014,TX
884895c5e5fffff,2014-02-13,18,2014-02-13 18:00:00,0,27.44895,-97.490532,2014,TX
8826d1414dfffff,2014-02-13,18,2014-02-13 18:00:00,0,35.071368,-101.938657,2014,TX
8826db39edfffff,2014-02-13,18,2014-02-13 18:00:00,0,31.808028,-100.449366,2014,TX
8826cd2d0bfffff,2014-02-13,18,2014-02-13 18:00:00,0,33.222414,-95.325745,2014,TX
8826c99433fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.033132,-95.291549,2014,TX
884891c00bfffff,2014-02-13,18,2014-02-13 18:00:00,0,28.452738,-97.239593,2014,TX
88446d2621fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.806683,-96.521304,2014,TX
88446eb947fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.91051,-94.143569,2014,TX
8848904287fffff,2014-02-13,18,2014-02-13 18:00:00,0,28.120238,-96.052555,2014,TX
8848dc7133fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.612169,-106.045947,2014,TX
8826da0c27fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.621623,-101.678195,2014,TX
884895aa23fffff,2014-02-13,18,2014-02-13 18:00:00,0,27.675737,-98.004642,2014,TX
884882d9a9fffff,2014-02-13,18,2014-02-13 18:00:00,0,27.97675,-98.235247,2014,TX
8848dab999fffff,2014-02-13,18,2014-02-13 18:00:00,0,35.887393,-105.291469,2014,TX
88446c9449fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.176178,-95.487896,2014,TX
8848d0c137fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.701099,-103.623166,2014,TX
8848d44099fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.966321,-103.6856,2014,TX
8848db895bfffff,2014-02-13,18,2014-02-13 18:00:00,0,36.284305,-106.097541,2014,TX
8826db2767fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.699548,-100.146186,2014,TX
88446c9297fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.123733,-95.420681,2014,TX
8848da76a1fffff,2014-02-13,18,2014-02-13 18:00:00,0,36.288095,-104.942793,2014,TX
88489a7435fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.453568,-97.069897,2014,TX
8826d39301fffff,2014-02-13,18,2014-02-13 18:00:00,0,35.227245,-102.412864,2014,TX
8826cdd9c3fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.18577,-95.954093,2014,TX
8848d13495fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.033261,-105.706965,2014,TX
8826d12d97fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.476122,-101.066029,2014,TX
8848de10c3fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.700229,-105.111198,2014,TX
88446d26ddfffff,2014-02-13,18,2014-02-13 18:00:00,0,30.835401,-96.604479,2014,TX
8848894743fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.257198,-102.625802,2014,TX
88488e1269fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.561882,-100.861903,2014,TX
8848daa021fffff,2014-02-13,18,2014-02-13 18:00:00,0,35.92898,-105.435657,2014,TX
8826cc0595fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.308909,-96.437795,2014,TX
8848ab6207fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.221055,-103.084971,2014,TX
8826c97435fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.290442,-95.777477,2014,TX
8848d1b567fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.57264,-105.756762,2014,TX
8848d04ab3fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.151855,-103.38683,2014,TX
884894cd27fffff,2014-02-13,18,2014-02-13 18:00:00,0,26.765909,-96.273623,2014,TX
88444d30c9fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.247749,-94.805678,2014,TX
8826eb6f4dfffff,2014-02-13,18,2014-02-13 18:00:00,0,34.414697,-95.609577,2014,TX
88489cd291fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.020266,-98.381548,2014,TX
8848864d99fffff,2014-02-13,18,2014-02-13 18:00:00,0,27.488308,-98.353234,2014,TX
8826dc136bfffff,2014-02-13,18,2014-02-13 18:00:00,0,34.605895,-100.239026,2014,TX
8848d39845fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.652808,-103.931818,2014,TX
88488aa611fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.987027,-101.395318,2014,TX
8826d3a1a7fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.586008,-102.146685,2014,TX
88446b11ebfffff,2014-02-13,18,2014-02-13 18:00:00,0,31.776185,-94.65662,2014,TX
88446854b9fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.792996,-94.594777,2014,TX
8848990691fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.51277,-99.686052,2014,TX
884896a6d5fffff,2014-02-13,18,2014-02-13 18:00:00,0,27.450938,-96.178874,2014,TX
8826d504bbfffff,2014-02-13,18,2014-02-13 18:00:00,0,36.023938,-100.964308,2014,TX
88489e0197fffff,2014-02-13,18,2014-02-13 18:00:00,0,30.044962,-97.303446,2014,TX
8826ce0ccbfffff,2014-02-13,18,2014-02-13 18:00:00,0,33.896316,-97.807721,2014,TX
884896050bfffff,2014-02-13,18,2014-02-13 18:00:00,0,27.47754,-95.552794,2014,TX
8848d1cce5fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.535565,-104.836094,2014,TX
8826d4693dfffff,2014-02-13,18,2014-02-13 18:00:00,0,36.410366,-102.828461,2014,TX
8826d176d9fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.771348,-101.268028,2014,TX
88444d99c7fffff,2014-02-13,18,2014-02-13 18:00:00,0,32.57453,-94.518202,2014,TX
88446d4dddfffff,2014-02-13,18,2014-02-13 18:00:00,0,30.588656,-95.560644,2014,TX
8848c6cac3fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.735252,-106.103919,2014,TX
8826dcaadbfffff,2014-02-13,18,2014-02-13 18:00:00,0,34.351394,-99.755444,2014,TX
8826d34a05fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.582289,-103.301884,2014,TX
884891d565fffff,2014-02-13,18,2014-02-13 18:00:00,0,28.380671,-97.300646,2014,TX
8844695927fffff,2014-02-13,18,2014-02-13 18:00:00,0,31.42859,-95.156015,2014,TX
8826c3176bfffff,2014-02-13,18,2014-02-13 18:00:00,0,34.924293,-98.801792,2014,TX
8826d64b67fffff,2014-02-13,18,2014-02-13 18:00:00,0,36.379974,-104.428474,2014,TX
8848d11a1bfffff,2014-02-13,18,2014-02-13 18:00:00,0,33.548392,-105.054299,2014,TX
8844613533fffff,2014-02-13,18,2014-02-13 18:00:00,0,29.256196,-94.434973,2014,TX
8826ce8b0bfffff,2014-02-13,18,2014-02-13 18:00:00,0,34.458085,-97.814151,2014,TX
8826dcd081fffff,2014-02-13,18,2014-02-13 18:00:00,0,34.848571,-100.438914,2014,TX
884899910dfffff,2014-02-13,18,2014-02-13 18:00:00,0,30.843088,-99.605508,2014,TX
8848d298c1fffff,2014-02-13,18,2014-02-13 18:00:00,0,33.026593,-102.852283,2014,TX
8826cb9855fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.729509,-96.854979,2014,TX
884882596dfffff,2014-02-14,18,2014-02-14 18:00:00,0,28.291842,-97.968994,2014,TX
8848d69187fffff,2014-02-14,18,2014-02-14 18:00:00,0,31.847611,-103.082147,2014,TX
884889c9e3fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.946912,-102.492629,2014,TX
8826cb7043fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.0346,-97.145717,2014,TX
8826d09119fffff,2014-02-14,18,2014-02-14 18:00:00,0,36.290878,-102.274859,2014,TX
8826d3960dfffff,2014-02-14,18,2014-02-14 18:00:00,0,35.141645,-102.180093,2014,TX
8848814c1bfffff,2014-02-14,18,2014-02-14 18:00:00,0,28.857845,-100.485971,2014,TX
8848dbdb67fffff,2014-02-14,18,2014-02-14 18:00:00,0,36.118478,-105.540182,2014,TX
8826c23885fffff,2014-02-14,18,2014-02-14 18:00:00,0,35.19076,-99.876901,2014,TX
8826c98463fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.911373,-95.337726,2014,TX
8826cb7849fffff,2014-02-14,18,2014-02-14 18:00:00,0,31.991651,-97.324196,2014,TX
8848807917fffff,2014-02-14,18,2014-02-14 18:00:00,0,28.265369,-99.494039,2014,TX
88489c443dfffff,2014-02-14,18,2014-02-14 18:00:00,0,29.680478,-98.182137,2014,TX
8826c90589fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.483278,-95.586031,2014,TX
88489e0901fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.02904,-97.073601,2014,TX
8826d561a1fffff,2014-02-14,18,2014-02-14 18:00:00,0,35.750212,-101.465837,2014,TX
8848985ae1fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.585526,-97.766191,2014,TX
88488d3561fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.3163,-103.520343,2014,TX
88488cad25fffff,2014-02-14,18,2014-02-14 18:00:00,0,29.489692,-102.428448,2014,TX
8848da8019fffff,2014-02-14,18,2014-02-14 18:00:00,0,35.576569,-105.170891,2014,TX
88444cae19fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.385611,-93.966325,2014,TX
88489034a3fffff,2014-02-14,18,2014-02-14 18:00:00,0,28.479258,-96.929994,2014,TX
884898986dfffff,2014-02-14,18,2014-02-14 18:00:00,0,30.174733,-98.415444,2014,TX
8826ca95b7fffff,2014-02-14,18,2014-02-14 18:00:00,0,33.313906,-97.647931,2014,TX
8848928565fffff,2014-02-14,18,2014-02-14 18:00:00,0,28.219032,-95.545596,2014,TX
88489a5649fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.975177,-96.852419,2014,TX
88488c36ebfffff,2014-02-14,18,2014-02-14 18:00:00,0,29.61996,-102.577115,2014,TX
8826d828adfffff,2014-02-14,18,2014-02-14 18:00:00,0,32.767302,-100.244813,2014,TX
8826c33495fffff,2014-02-14,18,2014-02-14 18:00:00,0,34.427551,-98.406717,2014,TX
88446b1adbfffff,2014-02-14,18,2014-02-14 18:00:00,0,31.783959,-94.63151,2014,TX
8826d66365fffff,2014-02-14,18,2014-02-14 18:00:00,0,36.103926,-103.933296,2014,TX
8826d26d07fffff,2014-02-14,18,2014-02-14 18:00:00,0,34.7346,-104.077616,2014,TX
8826da3693fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.487325,-101.049773,2014,TX
88489c0b63fffff,2014-02-14,18,2014-02-14 18:00:00,0,29.543437,-98.310513,2014,TX
88489b71bdfffff,2014-02-14,18,2014-02-14 18:00:00,0,32.119334,-97.949746,2014,TX
88488b5a6dfffff,2014-02-14,18,2014-02-14 18:00:00,0,31.509071,-101.104456,2014,TX
8826dc90bdfffff,2014-02-14,18,2014-02-14 18:00:00,0,34.854844,-99.922656,2014,TX
8848d6d9ddfffff,2014-02-14,18,2014-02-14 18:00:00,0,31.924965,-102.41211,2014,TX
8848d8d9d1fffff,2014-02-14,18,2014-02-14 18:00:00,0,35.086716,-105.718819,2014,TX
8826da38c3fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.50423,-101.438201,2014,TX
88488ead03fffff,2014-02-14,18,2014-02-14 18:00:00,0,29.952204,-101.244556,2014,TX
88446a1101fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.996407,-93.616906,2014,TX
8826db2265fffff,2014-02-14,18,2014-02-14 18:00:00,0,31.811162,-100.234501,2014,TX
8848de7b37fffff,2014-02-14,18,2014-02-14 18:00:00,0,35.108561,-104.607276,2014,TX
884894a5b1fffff,2014-02-14,18,2014-02-14 18:00:00,0,27.11674,-97.251959,2014,TX
8844694743fffff,2014-02-14,18,2014-02-14 18:00:00,0,31.553719,-95.522954,2014,TX
8848d1c035fffff,2014-02-14,18,2014-02-14 18:00:00,0,33.358176,-104.829098,2014,TX
88488391a9fffff,2014-02-14,18,2014-02-14 18:00:00,0,28.599724,-99.947997,2014,TX
8848864dabfffff,2014-02-14,18,2014-02-14 18:00:00,0,27.490206,-98.313254,2014,TX
8826cc4ab3fffff,2014-02-14,18,2014-02-14 18:00:00,0,34.387876,-97.190436,2014,TX
8848d111b1fffff,2014-02-14,18,2014-02-14 18:00:00,0,33.603275,-105.137456,2014,TX
88446852a9fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.618517,-94.462743,2014,TX
8826c16085fffff,2014-02-14,18,2014-02-14 18:00:00,0,34.775217,-97.85715,2014,TX
8848d64689fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.462926,-102.602965,2014,TX
8826db02d9fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.126447,-100.419966,2014,TX
8848d56aadfffff,2014-02-14,18,2014-02-14 18:00:00,0,33.002121,-104.917413,2014,TX
88488e54b9fffff,2014-02-14,18,2014-02-14 18:00:00,0,29.838149,-100.540563,2014,TX
8826c94f49fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.549784,-96.2699,2014,TX
8844681329fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.56092,-94.847842,2014,TX
8826c66e5bfffff,2014-02-14,18,2014-02-14 18:00:00,0,36.144124,-100.065429,2014,TX
8848805867fffff,2014-02-14,18,2014-02-14 18:00:00,0,27.86477,-99.245739,2014,TX
8848d04591fffff,2014-02-14,18,2014-02-14 18:00:00,0,33.226129,-103.64284,2014,TX
8848f244bbfffff,2014-02-14,18,2014-02-14 18:00:00,0,30.923899,-103.948962,2014,TX
8848d26d85fffff,2014-02-14,18,2014-02-14 18:00:00,0,34.09927,-102.466433,2014,TX
88489ed4d1fffff,2014-02-14,18,2014-02-14 18:00:00,0,29.581826,-97.285946,2014,TX
8844685749fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.640826,-94.528868,2014,TX
88488b406dfffff,2014-02-14,18,2014-02-14 18:00:00,0,31.664732,-101.229668,2014,TX
8826d864c9fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.73748,-100.384962,2014,TX
8848983963fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.948427,-98.407896,2014,TX
8848dccd23fffff,2014-02-14,18,2014-02-14 18:00:00,0,34.179498,-105.885645,2014,TX
8848c254a7fffff,2014-02-14,18,2014-02-14 18:00:00,0,33.24053,-106.083979,2014,TX
8826d63b59fffff,2014-02-14,18,2014-02-14 18:00:00,0,36.239643,-103.49766,2014,TX
8848880f11fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.629896,-101.872841,2014,TX
8826d35401fffff,2014-02-14,18,2014-02-14 18:00:00,0,34.65869,-102.957597,2014,TX
8826dba60bfffff,2014-02-14,18,2014-02-14 18:00:00,0,32.086191,-99.812128,2014,TX
8848d87985fffff,2014-02-14,18,2014-02-14 18:00:00,0,35.83839,-105.788031,2014,TX
88446d6037fffff,2014-02-14,18,2014-02-14 18:00:00,0,30.790272,-95.858924,2014,TX
88488bc825fffff,2014-02-14,18,2014-02-14 18:00:00,0,31.367874,-101.264248,2014,TX
8848d84231fffff,2014-02-14,18,2014-02-14 18:00:00,0,35.493918,-105.705322,2014,TX
88446d9859fffff,2014-02-14,18,2014-02-14 18:00:00,0,29.87563,-96.209031,2014,TX
8826c82c0bfffff,2014-02-14,18,2014-02-14 18:00:00,0,32.835423,-96.502737,2014,TX
8826db4193fffff,2014-02-14,18,2014-02-14 18:00:00,0,32.000805,-101.040519,2014,TX
8848d044b5fffff,2014-02-14,18,2014-02-14 18:00:00,0,33.231056,-103.681079,2014,TX
8848d2688dfffff,2014-02-14,18,2014-02-14 18:00:00,0,33.989146,-102.38419,2014,TX
88488e9833fffff,2014-02-14,18,2014-02-14 18:00:00,0,29.341291,-100.893529,2014,TX
88489a3355fffff,2014-02-14,18,2014-02-14 18:00:00,0,31.251842,-97.412733,2014,TX
