h3_cell,date_utc,window_hour,window_6h_utc,label,centroid_lat,centroid_lon,fire_year,state_x,state_y,h3_resolution,ecoregion_l3,ecoregion_l2,fire_count,has_fire_history,burnable,avg_burn_prob,whp,flep4,cfl,erc,fm100,fm1000,bi,vpd,vs,rmax,rmin,tmmx,tmmn,pr,sph,erc_5D_mean,erc_5D_max,fm100_5D_mean,fm100_5D_min,bi_5D_mean,bi_5D_max,vpd_5D_mean,vpd_5D_max,vs_5D_mean,vs_5D_max,rmax_5D_mean,rmax_5D_min,tmmx_5D_mean,tmmx_5D_max,sin_month,cos_month,sin_hour,cos_hour
8826c3a80bfffff,2014-01-10,18,2014-01-10 18:00:00,0,34.756475,-98.580454,2014,TX,TX,8.0,9.4.2,9.4,0.0,False,True,0.0,0.0,0.0,0.0,34.0,1.51,1.64,40.0,0.0043,0.49,10.0,4.21,-24.23999,-35.869995,0.0,5.06e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848db8a6bfffff,2014-01-10,18,2014-01-10 18:00:00,0,36.218412,-106.154462,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,30.0,1.65,1.69,33.0,0.0032,0.49,7.72,3.71,-25.319992,-36.579987,0.0,2.3e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488b0e11fffff,2014-01-10,18,2014-01-10 18:00:00,0,31.777671,-101.804627,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,38.0,1.53,1.55,42.0,0.0091,0.55,9.78,2.35,-23.699997,-35.67,0.0,4.72e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884469055dfffff,2014-01-10,18,2014-01-10 18:00:00,0,31.599684,-96.000263,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,19.0,1.72,1.77,0.0,0.0034,0.6,10.0,5.61,-23.839996,-35.069992,0.63,8.37e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488db2e3fffff,2014-01-10,18,2014-01-10 18:00:00,0,29.81406,-103.724457,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,43.0,1.2,1.51,44.0,0.012,0.47,5.73,1.56,-23.709991,-35.40999,0.0,3.39e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d21e5fffff,2014-01-10,18,2014-01-10 18:00:00,0,33.421916,-94.663066,2014,TX,TX,8.0,8.3.8,8.3,0.0,False,True,0.0,0.0,0.0,0.0,14.0,1.94,1.93,0.0,0.0019,0.55,10.0,5.98,-24.179993,-35.479996,3.63,7.09e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884889b8edfffff,2014-01-10,18,2014-01-10 18:00:00,0,31.08533,-103.381963,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,51.0,0.96,1.37,50.0,0.0126,0.46,5.04,1.31,-23.720001,-35.369995,0.0,2.88e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c8730dfffff,2014-01-11,18,2014-01-11 18:00:00,1,33.206561,-97.013256,2014,TX,TX,8.0,9.4.5,9.4,1.0,True,True,0.0,0.0,0.0,0.0,34.0,1.56,1.7,34.0,0.0086,0.34,7.87,2.72,-23.89,-35.449997,0.0,4.21e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
884882ace1fffff,2014-01-11,18,2014-01-11 18:00:00,1,28.56946,-99.197358,2014,TX,TX,8.0,9.6.1,9.6,1.0,True,True,0.0,0.0,0.0,0.0,35.0,1.65,1.65,32.0,0.0101,0.28,10.0,2.67,-23.329987,-35.369995,0.0,6.3e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446cb1a3fffff,2014-01-11,18,2014-01-11 18:00:00,1,29.544376,-95.544164,2014,TX,TX,8.0,9.5.1,9.5,1.0,True,True,0.0,0.0,0.0,0.0,33.0,1.59,1.61,37.0,0.0052,0.49,10.0,4.42,-23.509995,-35.479996,0.0,7.99e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848988f55fffff,2014-01-11,18,2014-01-11 18:00:00,1,30.401801,-98.544379,2014,TX,TX,8.0,9.4.6,9.4,1.0,True,True,0.0,0.0,0.0,0.0,42.0,1.3,1.55,43.0,0.0108,0.39,7.2,1.8,-23.699997,-35.569992,0.0,3.69e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cab0d9fffff,2014-01-11,18,2014-01-11 18:00:00,1,33.098609,-97.408897,2014,TX,TX,8.0,9.4.5,9.4,2.0,True,True,0.0,0.0,0.0,0.0,38.0,1.48,1.65,38.0,0.01,0.36,6.72,1.99,-23.86,-35.53,0.0,3.39e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c972b5fffff,2014-01-11,18,2014-01-11 18:00:00,1,32.396078,-95.85461,2014,TX,TX,8.0,8.3.8,8.3,2.0,True,True,0.0,0.0,0.0,0.0,26.0,1.89,1.84,26.0,0.0053,0.3,10.0,4.06,-23.919998,-35.53,0.0,5.96e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489bc1adfffff,2014-01-11,18,2014-01-11 18:00:00,1,31.51525,-97.852494,2014,TX,TX,8.0,9.4.5,9.4,1.0,True,True,0.0,0.0,0.0,0.0,40.0,1.37,1.58,40.0,0.0104,0.36,7.85,2.14,-23.669998,-35.509995,0.0,4.06e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489b7695fffff,2014-01-11,18,2014-01-11 18:00:00,1,32.164107,-98.228644,2014,TX,TX,8.0,9.4.5,9.4,2.0,True,True,0.0,0.0,0.0,0.0,41.0,1.39,1.6,39.0,0.0101,0.33,6.52,1.68,-23.87999,-35.649994,0.0,3.09e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489b75cbfffff,2014-01-11,18,2014-01-11 18:00:00,1,32.182838,-98.125779,2014,TX,TX,8.0,9.4.5,9.4,2.0,True,True,0.0,0.0,0.0,0.0,41.0,1.39,1.59,39.0,0.01,0.32,6.57,1.72,-23.87999,-35.64,0.0,3.14e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d62e3fffff,2014-01-11,18,2014-01-11 18:00:00,1,33.376519,-94.280538,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,21.0,2.0,2.0,29.0,0.0029,0.52,10.0,5.01,-24.119995,-35.799988,0.0,6.21e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489aa0c5fffff,2014-01-11,18,2014-01-11 18:00:00,1,31.120708,-97.672112,2014,TX,TX,8.0,9.4.5,9.4,4.0,True,True,0.0,0.0,0.0,0.0,43.0,1.29,1.51,42.0,0.011,0.38,7.01,2.3,-23.62999,-35.23999,0.0,4.4e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489b0925fffff,2014-01-11,18,2014-01-11 18:00:00,1,31.897895,-97.908941,2014,TX,TX,8.0,9.4.5,9.4,1.0,True,True,0.0,0.0,0.0,0.0,39.0,1.41,1.62,36.0,0.01,0.28,7.35,1.84,-23.809998,-35.67,0.0,3.4e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489b75cbfffff,2014-01-11,18,2014-01-11 18:00:00,1,32.182838,-98.125779,2014,TX,TX,8.0,9.4.5,9.4,2.0,True,True,0.0,0.0,0.0,0.0,41.0,1.39,1.59,39.0,0.01,0.32,6.57,1.72,-23.87999,-35.64,0.0,3.14e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446b64b1fffff,2014-01-11,18,2014-01-11 18:00:00,1,32.452831,-94.615873,2014,TX,TX,8.0,8.3.7,8.3,3.0,True,True,0.0,0.0,0.0,0.0,28.0,1.75,1.78,35.0,0.005,0.56,10.0,4.22,-23.87999,-35.559998,0.0,6.3e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444db307fffff,2014-01-11,18,2014-01-11 18:00:00,1,32.8078,-94.952546,2014,TX,TX,8.0,8.3.7,8.3,4.0,True,True,0.0,0.0,0.0,0.0,25.0,1.87,1.9,31.0,0.0053,0.49,10.0,4.02,-23.86,-35.59999,0.0,6.09e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446b2f3bfffff,2014-01-11,18,2014-01-11 18:00:00,1,32.398357,-94.87449,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,28.0,1.78,1.79,33.0,0.0052,0.48,10.0,4.13,-23.86,-35.549988,0.0,6.24e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446bc6d9fffff,2014-01-11,18,2014-01-11 18:00:00,1,31.616294,-94.655678,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,26.0,1.81,1.81,34.0,0.0027,0.56,10.0,5.14,-24.029999,-35.72,0.0,6.82e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446ba187fffff,2014-01-11,18,2014-01-11 18:00:00,1,31.955069,-95.132274,2014,TX,TX,8.0,8.3.7,8.3,1.0,True,True,0.0,0.0,0.0,0.0,29.0,1.77,1.77,35.0,0.0054,0.53,10.0,4.16,-23.84999,-35.429993,0.0,6.36e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826db861dfffff,2014-01-11,18,2014-01-11 18:00:00,1,32.443181,-100.09499,2014,TX,TX,8.0,9.4.2,9.4,1.0,True,True,0.0,0.0,0.0,0.0,43.0,1.27,1.53,41.0,0.0119,0.41,4.95,0.97,-23.809998,-35.78,0.0,2.14e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446a3a87fffff,2014-01-11,18,2014-01-11 18:00:00,1,31.429555,-93.83549,2014,TX,TX,8.0,8.3.7,8.3,2.0,True,True,0.0,0.0,0.0,0.0,30.0,1.65,1.7,37.0,0.003,0.6,10.0,5.18,-23.979996,-35.649994,0.0,6.94e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489b2b49fffff,2014-01-11,18,2014-01-11 18:00:00,1,32.170557,-98.265564,2014,TX,TX,8.0,9.4.5,9.4,1.0,True,True,0.0,0.0,0.0,0.0,41.0,1.39,1.61,39.0,0.0101,0.33,6.49,1.65,-23.87999,-35.649994,0.0,3.08e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826dd96bbfffff,2014-01-11,18,2014-01-11 18:00:00,1,34.094557,-98.610377,2014,TX,TX,8.0,9.4.2,9.4,1.0,True,True,0.0,0.0,0.0,0.0,43.0,1.31,1.54,40.0,0.0103,0.32,6.14,1.59,-23.89,-35.799988,0.0,2.63e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489ab589fffff,2014-01-11,18,2014-01-11 18:00:00,1,31.078435,-97.787796,2014,TX,TX,8.0,9.4.5,9.4,2.0,True,True,0.0,0.0,0.0,0.0,42.0,1.28,1.55,42.0,0.0113,0.39,6.56,2.14,-23.649994,-35.22,0.0,4.15e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d9a0c1fffff,2014-01-11,18,2014-01-11 18:00:00,1,32.531249,-98.71485,2014,TX,TX,8.0,9.4.5,9.4,1.0,True,True,0.0,0.0,0.0,0.0,39.0,1.36,1.61,33.0,0.0107,0.32,6.2,1.41,-23.839996,-35.73999,0.0,2.79e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d8205fffff,2014-01-11,18,2014-01-11 18:00:00,1,32.588955,-94.723348,2014,TX,TX,8.0,8.3.7,8.3,2.0,True,True,0.0,0.0,0.0,0.0,27.0,1.8,1.83,34.0,0.0047,0.52,10.0,4.2,-23.87999,-35.67,0.0,6.26e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446951d7fffff,2014-01-11,18,2014-01-11 18:00:00,1,31.409973,-95.419708,2014,TX,TX,8.0,8.3.7,8.3,4.0,True,True,0.0,0.0,0.0,0.0,29.0,1.74,1.77,35.0,0.005,0.52,10.0,4.24,-23.759995,-35.549988,0.0,6.87e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848958d9bfffff,2014-01-11,18,2014-01-11 18:00:00,1,27.518278,-97.869426,2014,TX,TX,8.0,9.5.1,9.5,1.0,True,True,0.0,0.0,0.0,0.0,32.0,1.6,1.74,28.0,0.0091,0.26,10.0,3.31,-23.14,-35.12999,0.0,8.47e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848958f11fffff,2014-01-11,18,2014-01-11 18:00:00,1,27.410053,-97.852602,2014,TX,TX,8.0,9.5.1,9.5,1.0,True,True,0.0,0.0,0.0,0.0,31.0,1.61,1.77,28.0,0.0089,0.26,10.0,3.36,-23.169998,-35.119995,0.0,8.45e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489c9ac3fffff,2014-01-11,18,2014-01-11 18:00:00,1,29.029768,-98.69222,2014,TX,TX,8.0,8.3.8,8.3,2.0,True,True,0.0,0.0,0.0,0.0,37.0,1.53,1.59,36.0,0.0091,0.33,10.0,2.84,-23.409988,-35.5,0.0,6.2e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d48e03fffff,2014-01-11,18,2014-01-11 18:00:00,1,31.585411,-104.36279,2014,TX,TX,8.0,10.2.4,10.2,1.0,True,True,0.0,0.0,0.0,0.0,51.0,0.91,1.43,51.0,0.0131,0.47,4.44,0.88,-23.699997,-35.579987,0.0,2.29e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848911803fffff,2014-01-11,18,2014-01-11 18:00:00,1,28.727576,-97.356385,2014,TX,TX,8.0,8.3.8,8.3,1.0,True,True,0.0,0.0,0.0,0.0,30.0,1.72,1.74,31.0,0.0067,0.35,10.0,3.81,-23.439987,-35.37999,0.0,7.65e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826cb2f2dfffff,2014-01-11,18,2014-01-11 18:00:00,1,31.760057,-96.773638,2014,TX,TX,8.0,9.4.7,9.4,1.0,True,True,0.0,0.0,0.0,0.0,31.0,1.74,1.73,33.0,0.0074,0.37,9.85,3.31,-23.819992,-35.45999,0.0,5.25e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848919335fffff,2014-01-11,18,2014-01-11 18:00:00,1,28.241102,-97.694092,2014,TX,TX,8.0,9.5.1,9.5,4.0,True,True,0.0,0.0,0.0,0.0,34.0,1.59,1.66,29.0,0.0076,0.26,10.0,3.61,-23.369995,-35.20999,0.0,7.82e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848b380ddfffff,2014-01-11,18,2014-01-11 18:00:00,1,26.166021,-98.121623,2014,TX,,,,,,,,,,,,26.0,1.72,2.0,24.0,0.0114,0.22,10.0,2.99,-22.939987,-34.829987,0.0,9.11e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88444d6105fffff,2014-01-11,18,2014-01-11 18:00:00,1,33.383749,-94.142098,2014,TX,,,,,,,,,,,,21.0,1.99,2.0,28.0,0.0026,0.52,10.0,5.21,-24.149994,-35.799988,0.0,6.31e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446885e1fffff,2014-01-11,18,2014-01-11 18:00:00,0,30.540846,-95.199833,2014,TX,TX,8.0,8.3.7,8.3,2.0,True,True,0.0,0.0,0.0,0.0,29.0,1.75,1.75,36.0,0.0041,0.58,10.0,4.54,-23.679993,-35.699997,0.0,7.5e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88489d09a5fffff,2014-01-11,18,2014-01-11 18:00:00,0,30.381798,-99.356733,2014,TX,TX,8.0,9.4.6,9.4,0.0,False,True,0.0,0.0,0.0,0.0,43.0,1.28,1.55,42.0,0.0115,0.37,6.6,1.37,-23.679993,-35.62999,0.0,3.23e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d2a357fffff,2014-01-11,18,2014-01-11 18:00:00,0,33.401041,-103.249344,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,46.0,1.1,1.51,47.0,0.0114,0.49,5.18,0.78,-23.86,-36.049988,0.0,1.95e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848b32a53fffff,2014-01-11,18,2014-01-11 18:00:00,0,26.896859,-98.004624,2014,TX,TX,8.0,9.5.1,9.5,0.0,False,True,0.0,0.0,0.0,0.0,26.0,1.69,1.99,26.0,0.0101,0.27,10.0,3.13,-23.0,-35.03,0.0,8.96e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88488c60c1fffff,2014-01-11,18,2014-01-11 18:00:00,0,29.770456,-101.880787,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,40.0,1.32,1.59,33.0,0.0129,0.29,7.38,1.41,-23.459991,-35.569992,0.0,3.55e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d35855fffff,2014-01-11,18,2014-01-11 18:00:00,0,34.69816,-103.288482,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,52.0,1.0,1.36,49.0,0.0101,0.43,5.61,1.0,-24.0,-36.189987,0.0,1.97e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848d4cdd1fffff,2014-01-11,18,2014-01-11 18:00:00,0,31.723511,-103.805697,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,53.0,0.89,1.38,47.0,0.0153,0.37,4.68,0.65,-23.419998,-35.699997,0.0,2.12e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826db0ee5fffff,2014-01-11,18,2014-01-11 18:00:00,0,31.959835,-100.50499,2014,TX,TX,8.0,9.4.3,9.4,0.0,False,True,0.0,0.0,0.0,0.0,40.0,1.39,1.6,36.0,0.0119,0.35,5.78,0.96,-23.729996,-35.89,0.0,2.33e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848deb60dfffff,2014-01-11,18,2014-01-11 18:00:00,0,34.65137,-105.777678,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,47.0,0.96,1.47,61.0,0.0069,0.77,5.75,1.77,-24.549988,-36.079987,0.0,2.32e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8848c2d363fffff,2014-01-11,18,2014-01-11 18:00:00,0,32.621835,-106.05073,2014,TX,TX,8.0,10.2.4,10.2,0.0,False,True,0.0,0.0,0.0,0.0,49.0,0.97,1.43,49.0,0.0102,0.47,6.22,1.3,-23.939987,-35.97,0.0,2.49e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
88446a9181fffff,2014-01-11,18,2014-01-11 18:00:00,0,30.675807,-93.887943,2014,TX,TX,8.0,8.3.7,8.3,0.0,False,True,0.0,0.0,0.0,0.0,30.0,1.66,1.67,36.0,0.0031,0.6,10.0,5.12,-23.689987,-35.699997,0.0,8.03e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826c8399bfffff,2014-01-11,18,2014-01-11 18:00:00,0,33.031049,-96.638286,2014,TX,TX,8.0,9.4.7,9.4,0.0,False,True,0.0,0.0,0.0,0.0,32.0,1.65,1.72,31.0,0.0078,0.3,8.91,3.11,-23.89,-35.449997,0.0,4.74e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
8826d375c5fffff,2014-01-11,18,2014-01-11 18:00:00,0,34.269442,-102.69078,2014,TX,TX,8.0,9.4.1,9.4,0.0,False,True,0.0,0.0,0.0,0.0,44.0,1.2,1.52,42.0,0.0099,0.41,6.28,0.92,-24.009995,-36.449997,0.0,1.8e-08,,,,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16
